TOA5,HiResAlp_I1 IP by B2,CR1000,E8768,CR1000.Std.27.04,CPU:150901_ModemStation.CR1,10337,MeteoVal,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_Avg,SWC_02_Std,ST_02_Avg,ST_02_Std,SWC_05_Avg,SWC_05_Std,ST_05_Avg,ST_05_Std,SWC_20_Avg,SWC_20_Std,ST_20_Avg,ST_20_Std,PARup_Avg,PARup_Std,PARdn_Avg,PARdn_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2016-08-05 13:00:00,32554,13.81,8.24,NA,0,11.46,0.015,NA,0,12.02,0.014,0.4631,0,12.53,0.01,137.4,29.82,38.15,9.73
2016-08-05 13:15:00,32555,13.71,7.779,NA,0,11.47,0.017,NA,7999,12.04,0.012,0.4627267,0,12.52,0.014,120.1,17.74,32.02,5.394
2016-08-05 13:30:00,32556,13.56,7.508,NA,0,11.47,0.019,0.52036,0,12.05,0.019,0.4624067,0,12.51,0.017,100.4,16.12,25.21,5.394
2016-08-05 13:45:00,32557,13.45,7.271,NA,0,11.44,0.023,NA,7999,12.06,0.015,0.4626733,0,12.5,0.012,101.3,19.17,25.66,5.682
2016-08-05 14:00:00,32558,13.42,7.009,NA,0,11.39,0.03,NA,0,12.05,0.015,0.46396,0.001,12.48,0.015,108.1,8.93,27.48,2.909
2016-08-05 14:15:00,32559,13.38,6.642,NA,0,11.31,0.024,NA,0,12.02,0.021,0.4669467,0.001,12.47,0.012,107.2,17.98,27.26,4.819
2016-08-05 14:30:00,32560,13.33,6.346,NA,0,11.24,0.023,NA,0,11.95,0.036,0.46932,0.001,12.44,0.02,88.8,14.9,22.03,3.705
2016-08-05 14:45:00,32561,13.31,6.034,NA,0,11.14,0.044,NA,0,11.84,0.048,0.4719533,0.001,12.41,0.015,115.4,28.93,31.12,8.52
2016-08-05 15:00:00,32562,13.47,5.787,NA,0,10.92,0.076,NA,0,11.47,0.149,0.4783533,0.002,12.37,0.024,158.3,47.95,43.16,14.65
2016-08-05 15:15:00,32563,14.04,5.683,NA,0,10.71,0.044,NA,0,11.12,0.054,0.48094,0,12.31,0.026,260.8,50.58,73.83,15.12
2016-08-05 15:30:00,32564,14.25,5.806,NA,0,10.59,0.033,NA,0,11.02,0.023,0.4807533,0,12.26,0.018,269.2,32.73,75.41,11.12
2016-08-05 15:45:00,32565,14.13,5.866,NA,0,10.54,0.023,NA,0,11.01,0.013,0.4797933,0,12.2,0.023,233.7,23.83,62.69,7.339
2016-08-05 16:00:00,32566,14.2,5.822,NA,0,10.5,0.021,NA,0,11.02,0.011,0.4788,0,12.17,0.017,219.7,11.05,61.33,3.291
2016-08-05 16:15:00,32567,14.1,5.739,NA,0,10.47,0.021,NA,0,11.03,0.018,0.4780733,0,12.14,0.014,170.4,45.21,46.11,12.62
2016-08-05 16:30:00,32568,13.92,5.674,NA,0,10.43,0.02,NA,0,11.05,0.012,0.4778,0,12.11,0.016,122.9,21.46,33.85,6.279
2016-08-05 16:45:00,32569,13.9,5.641,NA,0,10.37,0.012,NA,0,11.05,0.012,0.4774533,0,12.09,0.013,127.9,16.78,35.66,5.259
2016-08-05 17:00:00,32570,14.01,5.659,NA,0,10.32,0.02,NA,0,11.05,0.012,0.47708,0,12.07,0.022,143.6,30.78,40.21,10.2
2016-08-05 17:15:00,32571,14.11,5.652,NA,0,10.26,0.02,NA,0,11.04,0.011,0.4764667,0,12.05,0.013,154.2,37.32,43.61,11.42
2016-08-05 17:30:00,32572,13.98,5.624,NA,0,10.23,0.024,NA,0,11.03,0.012,0.4756933,0,12.03,0.018,124.5,29.75,34.98,9.1
2016-08-05 17:45:00,32573,13.84,5.531,NA,0,10.2,0.009,NA,0,11.02,0.016,0.4747867,0,12.01,0.016,93.1,16.54,25.44,4.956
2016-08-05 18:00:00,32574,13.7,5.388,NA,0,10.18,0.018,NA,0,11.01,0.013,0.4739933,0,12,0.014,70.65,14.8,18.63,3.261
2016-08-05 18:15:00,32575,13.64,5.228,NA,0,10.16,0.016,NA,0,11,0.014,0.4730333,0,11.99,0.016,111.8,10.2,29.31,4.089
2016-08-05 18:30:00,32576,13.51,5.138,NA,0,10.14,0.015,NA,0,10.99,0.009,0.47226,0,11.98,0.014,78.6,6.755,19.31,2.688
2016-08-05 18:45:00,32577,13.37,4.975,NA,0,10.12,0.019,NA,0,10.98,0.014,0.4715067,0.001,11.96,0.012,67.24,8.84,15.9,1.606
2016-08-05 19:00:00,32578,13.26,4.741,NA,0,10.11,0.009,NA,0,10.96,0.017,0.4694733,0,11.96,0.015,41.35,6.328,10.9,1.363
2016-08-05 19:15:00,32579,13.17,4.45,NA,0,10.09,0.019,NA,0,10.95,0.013,0.4690467,0,11.96,0.014,22.26,3.909,6.134,1.363
2016-08-05 19:30:00,32580,13.11,4.328,NA,0,10.05,0.018,NA,0,10.93,0.014,0.4674733,0.001,11.95,0.017,14.77,2.383,3.408,0
2016-08-05 19:45:00,32581,13.07,4.164,NA,0,10.02,0.021,NA,7999,10.91,0.014,0.4663,0,11.94,0.013,6.361,3.261,0.227,0.85
2016-08-05 20:00:00,32582,13.07,3.903,NA,0,10,0.025,0.5208667,0,10.89,0.012,0.4659133,0,11.92,0.014,0.227,0.85,0,0
2016-08-05 20:15:00,32583,13.05,3.644,NA,0,9.96,0.02,0.5206,0,10.87,0.013,0.46538,0,11.92,0.017,-2.726,1.363,-1.136,1.606
2016-08-05 20:30:00,32584,13.03,3.529,NA,0,9.92,0.014,0.5202,0,10.85,0.012,0.46516,0,11.91,0.017,-3.408,0,-1.363,1.669
2016-08-05 20:45:00,32585,13.03,3.532,NA,0,9.89,0.026,0.5204933,0,10.82,0.014,0.4648,0,11.9,0.013,-3.408,0,-1.136,1.606
2016-08-05 21:00:00,32586,13.04,3.533,NA,0,9.86,0.021,0.52012,0,10.79,0.013,0.4646667,0,11.89,0.01,-3.408,0,-1.363,1.669
2016-08-05 21:15:00,32587,13.02,3.445,NA,0,9.83,0.013,0.5198,0,10.76,0.016,0.4644,0,11.88,0.012,-3.408,0,-1.136,1.606
2016-08-05 21:30:00,32588,13.01,3.382,NA,0,9.8,0.021,0.5194533,0,10.74,0.018,0.4641866,0,11.87,0.016,-3.408,0,-1.363,1.669
2016-08-05 21:45:00,32589,13,3.289,NA,7999,9.77,0.016,0.5194,0,10.71,0.012,0.464,0,11.86,0.018,-3.408,0,-0.909,1.507
2016-08-05 22:00:00,32590,13.02,3.166,0.52026,0,9.73,0.014,0.5191867,0,10.68,0.014,0.464,0,11.85,0.014,-3.408,0,-1.363,1.669
2016-08-05 22:15:00,32591,13,2.935,0.5186666,0,9.68,0.027,0.519,0,10.65,0.018,0.4636533,0,11.84,0.012,-3.181,0.85,-2.045,1.67
2016-08-05 22:30:00,32592,12.99,2.783,0.5174733,0,9.64,0.026,0.519,0,10.62,0.016,0.4635,0,11.83,0.011,-3.408,0,-1.59,1.7
2016-08-05 22:45:00,32593,12.99,2.66,0.51604,0,9.61,0.015,0.5189733,0,10.59,0.015,0.4631,0,11.82,0.011,-3.181,0.85,-1.59,1.7
2016-08-05 23:00:00,32594,13,2.566,0.51492,0,9.56,0.021,0.5186,0,10.56,0.012,0.4631,0,11.8,0.015,-3.408,0,-2.045,1.67
2016-08-05 23:15:00,32595,12.98,2.464,0.5135866,0.001,9.52,0.017,0.5186,0,10.52,0.015,0.4628067,0,11.8,0.01,-3.408,0,-1.818,1.7
2016-08-05 23:30:00,32596,12.97,2.467,0.51228,0,9.47,0.017,0.5186,0,10.49,0.018,0.4626467,0,11.78,0.014,-3.181,0.85,-1.136,1.607
2016-08-05 23:45:00,32597,12.96,2.5,0.5114666,0,9.44,0.022,0.5186,0,10.45,0.019,0.4623,0,11.77,0.017,-3.408,0,-1.818,1.7
2016-08-06 00:00:00,32598,12.97,2.512,0.5101933,0,9.4,0.021,0.5184933,0,10.41,0.014,0.4623,0,11.76,0.019,-3.408,0,-1.59,1.7
2016-08-06 00:15:00,32599,12.95,2.45,0.50926,0,9.36,0.024,0.5182,0,10.39,0.015,0.4622,0,11.74,0.014,-3.408,0,-2.272,1.607
2016-08-06 00:30:00,32600,12.93,2.485,0.5083,0,9.33,0.026,0.5182,0,10.35,0.016,0.4618,0,11.73,0.012,-3.408,0,-1.136,1.606
2016-08-06 00:45:00,32601,12.92,2.521,0.5069933,0,9.3,0.017,0.5182,0,10.32,0.012,0.4618,0,11.72,0.015,-3.408,0,-1.59,1.7
2016-08-06 01:00:00,32602,12.93,2.567,0.50638,0,9.27,0.017,0.5178266,0,10.29,0.015,0.4614,0,11.7,0.016,-3.408,0,-1.136,1.607
2016-08-06 01:15:00,32603,12.9,2.544,0.5055667,0,9.24,0.021,0.51652,0.001,10.26,0.018,0.4614,0,11.69,0.017,-3.408,0,-0.909,1.507
2016-08-06 01:30:00,32604,12.88,2.544,0.5043933,0,9.21,0.026,0.515,0,10.22,0.02,0.4611067,0,11.67,0.018,-3.408,0,-2.045,1.67
2016-08-06 01:45:00,32605,12.86,2.566,0.50384,0,9.18,0.018,0.515,0,10.19,0.023,0.461,0,11.66,0.014,-3.181,0.85,-1.363,1.67
2016-08-06 02:00:00,32606,12.86,2.632,0.50304,0,9.16,0.014,0.515,0,10.16,0.013,0.461,0,11.64,0.014,-3.408,0,-0.909,1.507
2016-08-06 02:15:00,32607,12.83,2.548,0.5020267,0,9.15,0.016,0.5146466,0,10.13,0.015,0.4605666,0,11.63,0.016,-3.181,0.85,-1.136,1.607
2016-08-06 02:30:00,32608,12.81,2.457,0.50112,0,9.12,0.017,0.5146,0,10.11,0.017,0.4605,0,11.61,0.021,-2.954,1.158,-2.726,1.363
2016-08-06 02:45:00,32609,12.8,2.447,0.5004,0,9.1,0.018,0.5146133,0,10.08,0.014,0.4603133,0,11.6,0.015,-3.408,0,-1.818,1.7
2016-08-06 03:00:00,32610,12.8,2.448,0.4996,0,9.09,0.02,0.5147133,0,10.06,0.017,0.4601,0,11.58,0.016,-3.408,0,-1.363,1.67
2016-08-06 03:15:00,32611,12.78,2.458,0.4988533,0,9.06,0.009,0.51492,0,10.02,0.014,0.4601,0,11.56,0.017,-3.408,0,-1.59,1.7
2016-08-06 03:30:00,32612,12.77,2.55,0.4981066,0,9.01,0.017,0.5146,0,10,0.014,0.4601,0,11.54,0.014,-3.181,0.85,-0.909,1.507
2016-08-06 03:45:00,32613,12.77,2.59,0.49734,0,8.99,0.025,0.5146,0,9.97,0.017,0.4598066,0,11.53,0.016,-3.181,0.85,-1.363,1.67
2016-08-06 04:00:00,32614,12.78,2.555,0.49666,0,8.97,0.02,0.5146,0,9.94,0.019,0.4597,0,11.51,0.01,-3.408,0,-0.682,1.363
2016-08-06 04:15:00,32615,12.76,2.472,0.4960133,0,8.93,0.026,0.5146,0,9.92,0.019,0.4597,0,11.5,0.013,-3.181,0.85,-1.818,1.7
2016-08-06 04:30:00,32616,12.76,2.484,0.4954866,0,8.91,0.03,0.5146,0,9.88,0.015,0.4595,0,11.48,0.013,-3.408,0,-1.363,1.67
2016-08-06 04:45:00,32617,12.75,2.552,0.49482,0,8.89,0.017,0.5146,0,9.85,0.014,0.4592,0,11.46,0.012,-0.909,1.507,-0.909,1.507
2016-08-06 05:00:00,32618,12.77,2.567,0.49418,0,8.86,0.024,0.5146,0,9.83,0.025,0.4592,0,11.44,0.022,2.272,2.383,0,0
2016-08-06 05:15:00,32619,12.76,2.514,0.49354,0,8.84,0.032,0.5146,0,9.8,0.015,0.4592,0,11.42,0.017,12.72,3.829,1.818,1.7
2016-08-06 05:30:00,32620,12.77,2.554,0.4929533,0,8.82,0.018,0.5146,0,9.78,0.016,0.45912,0,11.41,0.016,29.31,7.851,6.362,2.107
2016-08-06 05:45:00,32621,12.87,2.921,0.4923133,0,8.81,0.014,0.5146,0,9.76,0.017,0.4588,0,11.39,0.016,101.1,23.23,12.72,1.954
2016-08-06 06:00:00,32622,13.21,4.111,0.4917267,0,8.78,0.019,0.5146,0,9.72,0.019,0.4588,0,11.37,0.012,179.9,48.72,17.49,1.7
2016-08-06 06:15:00,32623,13.67,5.32,0.4911133,0,8.77,0.029,0.5146,0,9.7,0.01,0.4588,0,11.36,0.013,247.9,80.1,34.08,12.63
2016-08-06 06:30:00,32624,14.53,6.81,0.49058,0,8.75,0.02,0.5146,0,9.68,0.015,0.4585867,0,11.34,0.014,386.6,93.5,91.1,31.24
2016-08-06 06:45:00,32625,14.84,8.66,0.48994,0,8.75,0.02,0.5143333,0,9.66,0.014,0.4584,0,11.32,0.012,474,30.77,127.4,19.38
2016-08-06 07:00:00,32626,14.81,10.01,0.4894867,0,8.76,0.019,0.5142,0,9.65,0.012,0.4584,0,11.31,0.013,568.2,24.06,173.7,24.63
2016-08-06 07:15:00,32627,14.78,11.1,0.4889267,0,8.79,0.022,0.5142,0,9.64,0.012,0.4584,0,11.29,0.014,663.3,28.22,221.4,29.64
2016-08-06 07:30:00,32628,14.73,12.09,0.48834,0,8.86,0.026,0.5142,0,9.63,0.016,0.4582667,0,11.27,0.012,757.5,33.16,267.3,14.76
2016-08-06 07:45:00,32629,14.7,12.98,0.4877267,0,8.93,0.038,0.5142,0,9.65,0.015,0.4579,0,11.26,0.013,834,102.1,330.6,51.84
2016-08-06 08:00:00,32630,14.72,13.7,0.4870867,0,9.04,0.047,0.5142,0,9.67,0.017,0.4579,0,11.23,0.013,937,25.13,399.8,29.15
2016-08-06 08:15:00,32631,14.7,14.3,0.4863867,0,9.17,0.043,0.5142,0,9.71,0.016,0.4579,0,11.22,0.019,1018,65.01,493.8,43.66
2016-08-06 08:30:00,32632,14.69,14.83,0.4856867,0,9.33,0.051,0.5142,0,9.75,0.02,0.4579,0,11.2,0.021,1115,23.22,563.5,34.39
2016-08-06 08:45:00,32633,14.3,15.18,0.48486,0,9.5,0.047,0.5138667,0,9.81,0.025,0.4575533,0,11.18,0.017,1200,25.32,637.2,20.27
2016-08-06 09:00:00,32634,14.06,15.63,0.4840533,0,9.69,0.063,0.5135067,0,9.9,0.03,0.4575,0,11.17,0.011,1285,23.73,626.3,21.7
2016-08-06 09:15:00,32635,14.04,16.05,0.4831733,0,9.91,0.074,0.5134933,0,9.99,0.033,0.4575,0,11.15,0.014,1371,37.42,715.7,50.21
2016-08-06 09:30:00,32636,14.01,16.44,0.4822666,0,10.16,0.073,0.5133866,0,10.1,0.037,0.4575,0,11.14,0.016,1512,44.81,843,33.02
2016-08-06 09:45:00,32637,14,16.88,0.4812533,0,10.42,0.079,0.5131,0,10.22,0.042,0.4570133,0,11.12,0.014,1555,88.8,855,52.84
2016-08-06 10:00:00,32638,14.01,17.32,0.4802667,0,10.7,0.074,0.5130667,0,10.37,0.036,0.457,0,11.11,0.012,1524,372.2,770,232.7
2016-08-06 10:15:00,32639,14.02,16.65,0.4794133,0,10.96,0.076,0.5127,0,10.5,0.05,0.4570133,0,11.11,0.02,856,249.8,396.5,139.9
2016-08-06 10:30:00,32640,14.06,15.44,0.4785866,0,11.21,0.057,0.5127,0,10.66,0.051,0.4568467,0,11.09,0.013,1462,295.6,730.2,158.5
2016-08-06 10:45:00,32641,14.05,15.46,0.47758,0,11.39,0.045,0.5123267,0,10.83,0.047,0.4566,0,11.08,0.015,1757,77.56,901,52.64
2016-08-06 11:00:00,32642,14.03,15.92,0.4764067,0,11.58,0.061,0.5121667,0,10.98,0.049,0.4566,0,11.07,0.013,1823,10.5,967,21.88
2016-08-06 11:15:00,32643,14.01,16.24,0.47526,0,11.8,0.074,0.5096667,0.001,11.14,0.047,0.4562267,0,11.08,0.013,1869,19.44,949,26.83
2016-08-06 11:30:00,32644,14.01,16.42,0.47412,0,12.06,0.076,0.5088,0,11.31,0.049,0.4562,0,11.07,0.011,2042,76.39,1069,50.32
2016-08-06 11:45:00,32645,14.01,16.29,0.4729466,0,12.32,0.077,0.50848,0,11.48,0.06,0.4557333,0,11.08,0.016,1604,314.9,923,211.4
2016-08-06 12:00:00,32646,14.02,15.77,0.4719667,0,12.56,0.072,0.5082133,0,11.67,0.059,0.4557,0,11.07,0.017,1655,411.1,993,264.6
2016-08-06 12:15:00,32647,14.01,15.39,0.47098,0,12.78,0.061,0.50792,0,11.88,0.055,0.4554067,0,11.08,0.015,1993,28.84,1130,34.03
2016-08-06 12:30:00,32648,14,15.27,0.4696866,0,12.98,0.062,0.5073067,0,12.06,0.058,0.4553,0,11.1,0.013,2037,403,1173,251.5
2016-08-06 12:45:00,32649,14.01,15.39,0.4685867,0,13.18,0.056,0.5070933,0,12.25,0.057,0.4549466,0,11.1,0.012,1603,578.3,789.3,435.6
2016-08-06 13:00:00,32650,14.02,15.52,0.4676867,0,13.36,0.04,0.5068,0,12.45,0.059,0.4548133,0,11.11,0.013,1504,509.9,696.4,313.2
2016-08-06 13:15:00,32651,14.01,15.62,0.4666933,0,13.51,0.039,0.5065066,0,12.63,0.06,0.45458,0,11.13,0.015,2098,436,1110,290.6
2016-08-06 13:30:00,32652,14,16.06,0.4656667,0,13.63,0.039,0.5065333,0,12.79,0.046,0.4544,0,11.14,0.013,1735,429.7,824,274.5
2016-08-06 13:45:00,32653,14.01,16.16,0.46474,0,13.75,0.04,0.5064,0,12.95,0.042,0.4541333,0,11.17,0.015,1157,338.5,480.8,184.9
2016-08-06 14:00:00,32654,14,15.97,0.4641,0,13.86,0.03,0.5061467,0,13.09,0.045,0.454,0,11.18,0.014,1474,616.6,604.7,286.1
2016-08-06 14:15:00,32655,14.03,15.69,0.46342,0,13.94,0.026,0.5060733,0,13.22,0.038,0.4538,0,11.21,0.01,1069,515.8,445.8,301.8
2016-08-06 14:30:00,32656,14.01,15.31,0.4629866,0,13.99,0.017,0.5058333,0,13.33,0.035,0.4535,0,11.24,0.012,1624,240.4,792.9,125.5
2016-08-06 14:45:00,32657,14.01,15.32,0.46218,0,14,0.01,0.5057,0,13.42,0.029,0.4533667,0,11.26,0.016,1639,23.71,743.2,54.94
2016-08-06 15:00:00,32658,14.01,15.41,0.4614333,0,14.02,0.019,0.50546,0,13.5,0.024,0.4531,0,11.29,0.013,1537,64.87,550.7,66.35
2016-08-06 15:15:00,32659,14.01,15.41,0.46082,0,14.03,0.014,0.5053,0,13.57,0.021,0.4528666,0,11.32,0.012,1424,48.06,440.8,48.68
2016-08-06 15:30:00,32660,14.01,15.56,0.4602267,0,14.03,0.015,0.50426,0,13.61,0.021,0.4526,0,11.36,0.015,1398,80.2,425.4,40.75
2016-08-06 15:45:00,32661,14.01,15.98,0.45962,0,14.04,0.02,0.5040733,0,13.67,0.021,0.4524133,0,11.38,0.015,1317,89.4,287.4,59.66
2016-08-06 16:00:00,32662,14.01,16.42,0.4591933,0,14.01,0.013,0.5037,0,13.7,0.025,0.4522,0,11.42,0.017,1245,32.52,157.5,17.83
2016-08-06 16:15:00,32663,13.98,16.74,0.4588333,0,14.01,0.018,0.5038334,0,13.72,0.016,0.4520333,0,11.45,0.013,1159,30.29,102.8,19.54
2016-08-06 16:30:00,32664,13.99,16.97,0.4584,0,13.98,0.018,0.5041,0,13.74,0.013,0.4517,0,11.48,0.021,1045,46.79,54.7,6.514
2016-08-06 16:45:00,32665,14,16.85,0.4580533,0,13.96,0.015,0.50394,0,13.74,0.018,0.4517,0,11.51,0.019,612.3,259.4,39.49,4.27
2016-08-06 17:00:00,32666,14.02,15.9,0.458,0,13.92,0.028,0.50378,0,13.75,0.013,0.4513,0,11.55,0.018,372,205.4,31.78,1.605
2016-08-06 17:15:00,32667,14.11,14.95,0.4577667,0,13.85,0.031,0.5037,0,13.74,0.024,0.4513,0,11.59,0.021,804,34.23,38.13,3.336
2016-08-06 17:30:00,32668,14.05,14.93,0.4575,0,13.75,0.036,0.5037,0,13.7,0.021,0.4513,0,11.62,0.018,614,97.1,32.91,5.076
2016-08-06 17:45:00,32669,14.02,14.56,0.4575,0,13.64,0.026,0.5037,0,13.68,0.024,0.4513,0,11.66,0.015,319.6,111.9,33.82,6.975
2016-08-06 18:00:00,32670,14.12,13.49,0.4575,0,13.52,0.039,0.5037,0,13.64,0.02,0.45082,0,11.68,0.019,242,14.99,48.58,3.161
2016-08-06 18:15:00,32671,14.12,12.36,0.4572867,0,13.41,0.033,0.5037,0,13.58,0.016,0.4508266,0,11.72,0.013,175.5,18.73,32.01,4.942
2016-08-06 18:30:00,32672,14.02,11.39,0.4571533,0,13.31,0.029,0.5037,0,13.54,0.024,0.4508266,0,11.75,0.013,162.3,2.384,29.29,2.082
2016-08-06 18:45:00,32673,13.96,10.63,0.4571,0,13.21,0.024,0.5037,0,13.48,0.018,0.4504333,0,11.77,0.018,149.2,7.983,29.29,1.669
2016-08-06 19:00:00,32674,13.95,10.02,0.4571,0,13.1,0.039,0.5037,0,13.42,0.032,0.4504,0,11.8,0.018,109.7,17.06,22.03,3.703
2016-08-06 19:15:00,32675,13.78,9.37,0.4571,0,13,0.026,0.5037,0,13.37,0.016,0.4504,0,11.82,0.016,59.72,10.83,12.49,2.961
2016-08-06 19:30:00,32676,13.54,8.72,0.45678,0,12.9,0.033,0.5037,0,13.31,0.023,0.4501466,0,11.85,0.016,26.57,7.886,5.223,1.699
2016-08-06 19:45:00,32677,13.3,8.07,0.4566133,0,12.81,0.035,0.5037,0,13.26,0.025,0.4499666,0,11.88,0.015,8.4,3.907,0.681,1.363
2016-08-06 20:00:00,32678,13.17,7.534,0.4566067,0,12.71,0.034,0.5037,0,13.19,0.026,0.44998,0,11.9,0.016,0.227,0.85,-0.227,0.85
2016-08-06 20:15:00,32679,13.1,7.049,0.45636,0,12.6,0.039,0.5037,0,13.12,0.024,0.4499266,0,11.91,0.015,-2.726,1.363,-0.908,1.507
2016-08-06 20:30:00,32680,13.07,6.665,0.4562,0,12.5,0.038,0.5037,0,13.06,0.029,0.4495,0,11.94,0.016,-2.953,1.158,-1.59,1.7
2016-08-06 20:45:00,32681,13.05,6.34,0.4562,0,12.38,0.038,0.5037,0,12.99,0.027,0.4495,0,11.96,0.014,-3.407,0,-1.363,1.669
2016-08-06 21:00:00,32682,13.06,6.086,0.4562,0,12.28,0.036,0.5037,0,12.92,0.025,0.4495,0,11.97,0.015,-3.407,0,-1.363,1.669
2016-08-06 21:15:00,32683,13.04,5.844,0.4562,0,12.19,0.026,0.5037,0,12.85,0.026,0.4494466,0,11.99,0.014,-3.407,0,-2.044,1.669
2016-08-06 21:30:00,32684,13.02,5.624,0.45578,0,12.08,0.035,0.5037,0,12.77,0.032,0.4490733,0,12,0.014,-3.407,0,-1.363,1.669
2016-08-06 21:45:00,32685,13.01,5.461,0.4557133,0,12,0.037,0.5037,0,12.71,0.024,0.4490666,0,12.01,0.016,-3.407,0,-0.909,1.507
2016-08-06 22:00:00,32686,13.03,5.333,0.45572,0,11.91,0.025,0.5037,0,12.64,0.023,0.4490866,0,12.03,0.014,-3.407,0,-0.681,1.363
2016-08-06 22:15:00,32687,13.01,5.193,0.4557067,0,11.82,0.033,0.5037,0,12.57,0.023,0.44906,0,12.04,0.014,-3.408,0,-1.363,1.669
2016-08-06 22:30:00,32688,13,5.16,0.4555667,0,11.74,0.027,0.5037,0,12.5,0.021,0.4486,0,12.04,0.013,-3.408,0,-0.909,1.507
2016-08-06 22:45:00,32689,13,5.141,0.4553,0,11.66,0.034,0.5039667,0,12.43,0.028,0.4486,0,12.04,0.01,-3.408,0,-1.59,1.7
2016-08-06 23:00:00,32690,13.02,5.184,0.4553,0,11.58,0.029,0.5041,0,12.36,0.03,0.4486,0,12.05,0.011,-3.408,0,-1.59,1.7
2016-08-06 23:15:00,32691,13,5.156,0.4553,0,11.5,0.027,0.5041,0,12.31,0.024,0.4486,0,12.05,0.011,-3.18,0.85,-1.363,1.669
2016-08-06 23:30:00,32692,12.99,5.061,0.4553,0,11.43,0.026,0.5041,0,12.25,0.024,0.4486,0,12.06,0.014,-3.18,0.85,-1.59,1.7
2016-08-06 23:45:00,32693,12.99,4.912,0.4553,0,11.37,0.026,0.5041,0,12.17,0.033,0.4481933,0,12.06,0.018,-3.18,0.85,-1.59,1.7
2016-08-07 00:00:00,32694,13,4.726,0.4553,0,11.3,0.028,0.5041,0,12.12,0.019,0.4481533,0,12.05,0.016,-3.408,0,-1.363,1.669
2016-08-07 00:15:00,32695,12.99,4.506,0.45494,0,11.24,0.029,0.5041,0,12.06,0.02,0.44816,0,12.06,0.016,-3.408,0,-0.454,1.158
2016-08-07 00:30:00,32696,12.98,4.345,0.4548533,0,11.18,0.028,0.5040933,0,12,0.025,0.44818,0,12.05,0.016,-3.408,0,-2.045,1.669
2016-08-07 00:45:00,32697,12.98,4.229,0.4548267,0,11.11,0.021,0.5039867,0,11.95,0.027,0.44818,0,12.04,0.011,-3.408,0,-2.045,1.669
2016-08-07 01:00:00,32698,12.99,4.197,0.4548067,0,11.05,0.027,0.5037,0,11.89,0.022,0.4481733,0,12.04,0.013,-3.408,0,-1.59,1.7
2016-08-07 01:15:00,32699,12.98,4.094,0.4544533,0,11,0.026,0.5037,0,11.83,0.022,0.4481333,0,12.04,0.014,-3.181,0.85,-1.59,1.7
2016-08-07 01:30:00,32700,12.97,4.067,0.4544,0,10.95,0.02,0.5037,0,11.78,0.026,0.4477,0,12.03,0.014,-3.408,0,-2.272,1.606
2016-08-07 01:45:00,32701,12.97,4.075,0.4544,0,10.89,0.02,0.5036867,0,11.72,0.024,0.4477,0,12.03,0.018,-3.408,0,-1.363,1.669
2016-08-07 02:00:00,32702,12.98,4.097,0.45412,0,10.83,0.023,0.5036933,0,11.67,0.018,0.4477,0,12.01,0.009,-3.408,0,-2.499,1.507
2016-08-07 02:15:00,32703,12.97,4.064,0.4541467,0,10.78,0.019,0.50368,0,11.63,0.019,0.4477,0,12.01,0.013,-3.181,0.85,-0.682,1.363
2016-08-07 02:30:00,32704,12.96,4.051,0.4540133,0,10.73,0.027,0.50372,0,11.57,0.018,0.4477,0,12,0.014,-3.408,0,-1.363,1.669
2016-08-07 02:45:00,32705,12.95,4.009,0.45398,0,10.69,0.027,0.50368,0,11.52,0.023,0.4476666,0,11.98,0.013,-3.408,0,-1.817,1.7
2016-08-07 03:00:00,32706,12.97,3.926,0.45394,0,10.63,0.014,0.5036533,0,11.47,0.021,0.4472066,0,11.97,0.012,-3.408,0,-1.817,1.7
2016-08-07 03:15:00,32707,12.95,3.819,0.4539666,0,10.59,0.023,0.5036333,0,11.42,0.018,0.4472,0,11.96,0.015,-3.408,0,-1.817,1.7
2016-08-07 03:30:00,32708,12.95,3.799,0.4539333,0,10.54,0.021,0.5036333,0,11.38,0.02,0.4472133,0,11.94,0.019,-3.408,0,-2.272,1.606
2016-08-07 03:45:00,32709,12.94,3.777,0.45364,0,10.5,0.024,0.5036266,0,11.33,0.025,0.4472133,0,11.94,0.013,-3.408,0,-1.136,1.606
2016-08-07 04:00:00,32710,12.96,3.795,0.4535,0,10.46,0.017,0.5036333,0,11.29,0.019,0.4472,0,11.92,0.016,-3.408,0,-1.363,1.669
2016-08-07 04:15:00,32711,12.94,3.809,0.4535,0,10.41,0.023,0.5036266,0,11.24,0.017,0.4472,0,11.91,0.015,-3.408,0,-1.136,1.606
2016-08-07 04:30:00,32712,12.93,3.937,0.4535,0,10.37,0.018,0.5036333,0,11.2,0.02,0.4472,0,11.9,0.012,-3.181,0.85,-1.59,1.7
