TOA5,HiResAlp_P2 IP,CR1000,E8795,CR1000.Std.27.04,CPU:P2_Hourly_171031.CR1,17058,P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Batt_V_Min,T_Log_Avg,Wind_Dir,Wind_Speed_Avg,Wind_Speed_Max,Wind_Speed_Std,Wind_SmplsF_Tot,Wind_Diag1F_Tot,Wind_Diag2F_Tot,Wind_Diag4F_Tot,Wind_Diag8F_Tot,Wind_Diag9F_Tot,Wind_Diag10F_Tot,Wind_NNDF_Tot,T_air_Avg,T_air_Std,RH_Avg,RH_Std,Surf_Tbody_Avg,Surf_Tbody_Std,Surf_T0_Avg,Surf_T0_Std,Surf_T_Avg,Surf_T_Std,Precip_T_Int15_Tot,SWC_P_A_02_Avg,SWC_P_A_02_Std,SWC_WC_A_02_Avg,SWC_WC_A_02_Std,SWC_ST_A_02_Avg,SWC_ST_A_02_Std,SWC_P_A_05_Avg,SWC_P_A_05_Std,SWC_WC_A_05_Avg,SWC_WC_A_05_Std,SWC_ST_A_05_Avg,SWC_ST_A_05_Std,SWC_P_A_20_Avg,SWC_P_A_20_Std,SWC_WC_A_20_Avg,SWC_WC_A_20_Std,SWC_ST_A_20_Avg,SWC_ST_A_20_Std,SWC_P_B_02_Avg,SWC_P_B_02_Std,SWC_WC_B_02_Avg,SWC_WC_B_02_Std,SWC_ST_B_02_Avg,SWC_ST_B_02_Std,SWC_P_B_05_Avg,SWC_P_B_05_Std,SWC_WC_B_05_Avg,SWC_WC_B_05_Std,SWC_ST_B_05_Avg,SWC_ST_B_05_Std,SWC_P_B_20_Avg,SWC_P_B_20_Std,SWC_WC_B_20_Avg,SWC_WC_B_20_Std,SWC_ST_B_20_Avg,SWC_ST_B_20_Std,SWC_P_C_02_Avg,SWC_P_C_02_Std,SWC_WC_C_02_Avg,SWC_WC_C_02_Std,SWC_ST_C_02_Avg,SWC_ST_C_02_Std,SWC_P_C_05_Avg,SWC_P_C_05_Std,SWC_WC_C_05_Avg,SWC_WC_C_05_Std,SWC_ST_C_05_Avg,SWC_ST_C_05_Std,SWC_P_C_20_Avg,SWC_P_C_20_Std,SWC_WC_C_20_Avg,SWC_WC_C_20_Std,SWC_ST_C_20_Avg,SWC_ST_C_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_In_Avg,PAR_Soil_In_Std,PAR_Soil_Out_Avg,PAR_Soil_Out_Std,NDVI_Down_Red_Avg,NDVI_Down_Red_Std,NDVI_Down_NIR_Avg,NDVI_Down_NIR_Std,NDVI_Down_Tilt_Avg,PRI_Down_Green_Avg,PRI_Down_Green_Std,PRI_Down_Yellow_Avg,PRI_Down_Yellow_Std,PRI_Down_Tilt_Avg
2017-11-01 18:00:00,130,12.96,8.18,47,1.041,1.73,0.408,15,0,0,0,0,0,0,0,6.36,0.216,57.95,0.446,7.621,0.117,4.271,0.199,4.378,0.204,0,5.5222,0.001,0.0922,0,8.78,0.096,5.515367,0.005,0.09203333,0,9.33,0.063,7.615493,0.001,0.1393933,0,8.56,0.02,8.616626,0.001,0.1605133,0,8.06,0.078,5.164647,0.001,0.08371333,0,7.728,0.013,6.73346,0.001,0.12,0,7.458,0.015,5.694127,0.001,0.09622666,0,9.09,0.104,0,0,NaN,NaN,0,0,5.85434,0.001,0.09995999,0,8.61,0.02,0,0,0,0,3.414,0,0,0,2.666667e-05,0,1,0.0002133333,0,0.0001266667,0,1
2017-11-01 18:15:00,131,12.9,7.474,38,1.799,2.14,0.158,15,0,0,0,0,0,0,0,6.452,0.165,57.83,0.56,7.716,0.163,4.436,0.121,4.547,0.123,0,5.52258,0.001,0.0922,0,8.48,0.079,5.514193,0.005,0.09201333,0,9.13,0.054,7.61574,0.001,0.1394,0,8.58,0.021,8.617553,0.001,0.1605267,0,7.801,0.069,5.164506,0.001,0.08370666,0,7.713,0.021,6.73372,0.001,0.1200067,0,7.489,0.023,5.724426,0.001,0.09693334,0,8.75,0.094,0,0,NaN,NaN,0,0,5.85388,0.001,0.09994666,0,8.65,0.023,0,0,0,0,3.415,0,0,0,6e-05,0,1,0.0001133333,0,6e-05,0,1
2017-11-01 18:30:00,132,12.98,6.878,38,1.85,2.11,0.18,15,0,0,0,0,0,0,0,6.315,0.074,58.01,0.369,7.156,0.081,3.923,0.115,4.025,0.118,0,5.523513,0.001,0.09222666,0,8.23,0.068,5.5135,0.005,0.09201333,0,8.95,0.054,7.615427,0.001,0.1393933,0,8.6,0.024,8.61792,0.001,0.1605467,0,7.561,0.063,5.164913,0.001,0.08372667,0,7.686,0.014,6.73396,0.001,0.12,0,7.506,0.023,5.725347,0.001,0.09694667,0,8.47,0.083,0,0,NaN,NaN,0,0,5.854473,0.001,0.09997333,0,8.68,0.028,0,0,0,0,3.415,0,2e-05,0,2.666667e-05,0,1,0.0001933333,0,0.0001266667,0,1
2017-11-01 18:45:00,133,12.99,6.648,46,1.486,2.23,0.545,15,0,0,0,0,0,0,0,6.176,0.093,58.21,0.449,7.041,0.034,3.715,0.169,3.812,0.174,0,5.523253,0.001,0.09221333,0,8.02,0.054,5.51286,0.005,0.09195999,0,8.79,0.042,7.615326,0.001,0.1393867,0,8.61,0.018,8.618486,0.001,0.1605867,0,7.365,0.062,5.169046,0.009,0.08384,0,7.658,0.018,6.733593,0.001,0.12,0,7.533,0.029,5.72528,0.002,0.09695999,0,8.21,0.072,0,0,NaN,NaN,0,0,5.853833,0.001,0.09994666,0,8.7,0.021,0,0,0,0,3.415,0,2.666667e-05,0,3.333333e-05,0,1,0.00026,0,8e-05,0,1
2017-11-01 19:00:00,134,12.91,6.441,46,1.638,2.02,0.286,15,0,0,0,0,0,0,0,6.034,0.08,59,0.387,6.951,0.025,3.618,0.15,3.713,0.154,0,5.524606,0.001,0.09226,0,7.825,0.062,5.509566,0.003,0.09190666,0,8.64,0.049,7.615366,0,0.1394,0,8.62,0.016,8.619025,0.001,0.1605867,0,7.18,0.062,5.180867,0.013,0.08412,0,7.622,0.015,6.733393,0.001,0.1199933,0,7.532,0.021,5.697027,0.001,0.09630666,0,7.974,0.063,0,0,NaN,NaN,0,0,5.85428,0.001,0.09995999,0,8.72,0.018,0,0,0,0,3.415,0,0,0,3.333333e-05,0,1,0.00026,0,0.00018,0,1
2017-11-01 19:15:00,135,12.87,6.168,48,1.695,2.23,0.418,15,0,0,0,0,0,0,0,5.941,0.058,59.53,0.255,6.791,0.096,3.513,0.171,3.608,0.176,0,5.524907,0.001,0.09227333,0,7.646,0.046,5.508193,0.004,0.09187999,0,8.5,0.04,7.615313,0.001,0.1393867,0,8.62,0.011,8.619399,0.001,0.1605933,0,7.007,0.053,5.18792,0.009,0.08428666,0,7.587,0.02,6.732873,0.001,0.12,0,7.564,0.015,5.697687,0.001,0.09629333,0,7.769,0.062,0,0,NaN,NaN,0,0,5.85398,0.001,0.09995999,0,8.73,0.014,0,0,0,0,3.416,0,6.666667e-06,0,5.999999e-05,0,1,0.00016,0,0.0001266667,0,1
2017-11-01 19:30:00,136,12.94,5.787,46,1.586,2.06,0.261,15,0,0,0,0,0,0,0,5.882,0.104,60.29,0.479,6.311,0.118,2.986,0.107,3.07,0.109,0,5.524633,0.001,0.09225333,0,7.479,0.043,5.50782,0.004,0.09186666,0,8.37,0.039,7.615133,0.001,0.1393867,0,8.61,0.014,8.59318,0.013,0.16004,0,6.848,0.048,5.19252,0.001,0.08439999,0,7.557,0.014,6.73316,0.001,0.1199933,0,7.582,0.022,5.697973,0.001,0.09630666,0,7.566,0.054,0,0,NaN,NaN,0,0,5.854273,0.001,0.09996666,0,8.72,0.022,0,0,0,0,3.416,0,0,0,4.666666e-05,0,1,0.0001266667,0,0.0001066667,0,1
2017-11-01 19:45:00,137,12.95,5.686,38,1.751,2.06,0.179,15,0,0,0,0,0,0,0,5.796,0.089,60.55,0.598,6.276,0.116,3.086,0.052,3.174,0.054,0,5.525613,0.001,0.09229333,0,7.342,0.045,5.505373,0.011,0.09181333,0,8.25,0.041,7.615586,0.001,0.1393933,0,8.61,0.025,8.587274,0.001,0.1599,0,6.692,0.044,5.192747,0.001,0.08439999,0,7.518,0.017,6.73328,0.001,0.12,0,7.585,0.024,5.69856,0.002,0.09632666,0,7.388,0.051,0,0,NaN,NaN,0,0,5.853567,0.001,0.09995333,0,8.73,0.021,0,0,0,0,3.415,0,2e-05,0,2.666667e-05,0,1,0.00014,0,4.666666e-05,0,1
2017-11-01 20:00:00,138,12.87,5.641,32,1.857,2.12,0.24,15,0,0,0,0,0,0,0,5.744,0.114,60.68,0.439,6.444,0.038,3.21,0.086,3.299,0.089,0,5.5252,0.001,0.09228,0,7.203,0.047,5.487299,0.012,0.09137333,0,8.13,0.043,7.615187,0.001,0.1393933,0,8.6,0.012,8.588226,0.001,0.1599267,0,6.558,0.044,5.192586,0.001,0.08439999,0,7.48,0.021,6.733753,0.001,0.1200067,0,7.606,0.02,5.699507,0.001,0.09635999,0,7.22,0.052,0,0,NaN,NaN,0,0,5.853666,0.001,0.09995333,0,8.73,0.016,0,0,0,0,3.415,0,4e-05,0,3.333333e-05,0,1,0.00014,0,0.0001333333,0,1
2017-11-01 20:15:00,139,12.81,5.506,45,1.871,2.12,0.169,15,0,0,0,0,0,0,0,5.605,0.054,60.78,0.33,6.334,0.118,3.131,0.101,3.22,0.103,0,5.52596,0.001,0.09228666,0,7.073,0.034,5.477733,0.006,0.09115999,0,8.04,0.033,7.615713,0.001,0.1393933,0,8.59,0.018,8.587832,0.001,0.1599067,0,6.427,0.039,5.192807,0.001,0.08439999,0,7.438,0.018,6.733327,0.001,0.12,0,7.626,0.022,5.699633,0.001,0.09636666,0,7.064,0.043,0,0,NaN,NaN,0,0,5.854353,0.001,0.09996666,0,8.72,0.015,0,0,0,0,3.415,0,1.333333e-05,0,2e-05,0,1,0.00026,0,6.666666e-05,0,1
2017-11-01 20:30:00,140,12.89,5.257,44,1.82,2.21,0.19,15,0,0,0,0,0,0,0,5.552,0.054,61.32,0.289,5.963,0.06,2.699,0.142,2.779,0.147,0,5.526273,0.001,0.09230666,0,6.963,0.035,5.476266,0.004,0.09112667,0,7.923,0.032,7.615473,0.001,0.1393867,0,8.57,0.028,8.58842,0.001,0.1599333,0,6.303,0.04,5.193053,0.001,0.08440666,0,7.405,0.015,6.733066,0.001,0.1200067,0,7.623,0.012,5.700793,0.001,0.09639333,0,6.92,0.044,0,0,NaN,NaN,0,0,5.854313,0.001,0.09996666,0,8.71,0.018,0,0,0,0,3.416,0,6.666667e-06,0,4.666666e-05,0,1,0.0001933333,0,0.0001266667,0,1
2017-11-01 20:45:00,141,12.92,5.252,45,1.454,1.91,0.271,15,0,0,0,0,0,0,0,5.567,0.065,61.28,0.664,6.099,0.054,2.674,0.092,2.75,0.095,0,5.526353,0.001,0.09230666,0,6.843,0.038,5.47658,0.004,0.09112667,0,7.831,0.031,7.61518,0.001,0.1393867,0,8.55,0.017,8.589247,0.001,0.1599467,0,6.195,0.044,5.193233,0.001,0.08439999,0,7.366,0.017,6.733253,0.001,0.12,0,7.632,0.018,5.700533,0.001,0.09638666,0,6.782,0.039,0,0,NaN,NaN,0,0,5.853966,0.001,0.09995333,0,8.7,0.019,0,0,0,0,3.416,0,6.666667e-06,0,2.666667e-05,0,1,0.0001666667,0,0.00014,0,1
2017-11-01 21:00:00,142,12.9,5.243,48,1.581,2.04,0.313,15,0,0,0,0,0,0,0,5.6,0.066,62.13,0.383,6.243,0.029,3.019,0.075,3.105,0.077,0,5.526786,0.002,0.09231333,0,6.738,0.036,5.47828,0.003,0.09115999,0,7.73,0.039,7.61544,0.001,0.1393867,0,8.54,0.015,8.589772,0.001,0.1599533,0,6.086,0.03,5.193339,0.001,0.08440666,0,7.321,0.015,6.733467,0.001,0.1199867,0,7.632,0.029,5.700767,0.001,0.09638666,0,6.657,0.043,0,0,NaN,NaN,0,0,5.85448,0.001,0.09998,0,8.69,0.021,0,0,0,0,3.416,0,6.666667e-06,0,5.999999e-05,0,1,0.0002666666,0,0.00012,0,1
2017-11-01 21:15:00,143,12.89,5.206,6,1.367,1.78,0.274,15,0,0,0,0,0,0,0,5.695,0.055,61.32,0.464,6.395,0.041,3.068,0.063,3.153,0.066,0,5.526587,0.001,0.09231333,0,6.654,0.032,5.474853,0.004,0.09108666,0,7.654,0.034,7.615407,0.001,0.1393933,0,8.51,0.022,8.59054,0.001,0.1599933,0,5.969,0.041,5.193333,0.001,0.08440666,0,7.288,0.024,6.733274,0.001,0.12,0,7.646,0.03,5.700739,0.001,0.09638666,0,6.546,0.043,0,0,NaN,NaN,0,0,5.854227,0.001,0.09997333,0,8.67,0.018,0,0,0,0,3.416,0,1.333333e-05,0,3.333333e-05,0,1,0.0001533333,0,0.0001533333,0,1
2017-11-01 21:30:00,144,12.88,5.112,43,1.279,1.84,0.319,15,0,0,0,0,0,0,0,5.509,0.103,62.1,0.489,6.345,0.064,2.801,0.102,2.877,0.105,0,5.52666,0.001,0.09230666,0,6.551,0.033,5.47426,0.003,0.09107333,0,7.577,0.024,7.615453,0.001,0.1393867,0,8.5,0.025,8.59074,0.001,0.16,0,5.874,0.028,5.19338,0.001,0.08441333,0,7.252,0.018,6.733093,0.001,0.12,0,7.648,0.021,5.702453,0.001,0.09641333,0,6.43,0.035,0,0,NaN,NaN,0,0,5.85438,0.001,0.09997333,0,8.65,0.022,0,0,0,0,3.416,0,0,0,6.666667e-06,0,1,9.999999e-05,0,3.333333e-05,0,1
2017-11-01 21:45:00,145,12.88,5.015,45,1.605,2.03,0.397,15,0,0,0,0,0,0,0,5.613,0.133,61.69,0.68,6.461,0.114,3.078,0.12,3.162,0.125,0,5.527846,0.001,0.09232666,0,6.464,0.04,5.475526,0.003,0.09109999,0,7.499,0.038,7.615713,0.001,0.1394,0,8.48,0.022,8.55954,0.009,0.1593533,0,5.788,0.03,5.193779,0.001,0.08442666,0,7.226,0.017,6.733353,0.001,0.1200067,0,7.65,0.021,5.702453,0.001,0.09642666,0,6.326,0.028,0,0,NaN,NaN,0,0,5.854159,0.001,0.09995333,0,8.63,0.016,0,0,0,0,3.416,0,2e-05,0,6.666667e-06,0,1,0.00012,0,0.00014,0,1
2017-11-01 22:00:00,146,12.88,4.976,56,0.96,1.4,0.261,15,0,0,0,0,0,0,0,5.42,0.132,62.18,0.639,6.38,0.104,2.672,0.072,2.743,0.074,0,5.526993,0.001,0.09231333,0,6.366,0.032,5.470666,0.003,0.09097333,0,7.419,0.026,7.615427,0.001,0.1393867,0,8.46,0.019,8.557926,0.001,0.1593,0,5.703,0.043,5.193606,0.001,0.08440666,0,7.189,0.018,6.733453,0.001,0.12,0,7.655,0.014,5.702153,0.001,0.09642,0,6.229,0.032,0,0,NaN,NaN,0,0,5.854753,0.001,0.09998,0,8.59,0.022,0,0,0,0,3.416,0,4e-05,0,7.333334e-05,0,1,0.0001266667,0,0.00016,0,1
2017-11-01 22:15:00,147,12.87,4.837,45,1.321,1.71,0.277,15,0,0,0,0,0,0,0,4.977,0.107,63.57,0.493,6.067,0.043,2.614,0.062,2.688,0.065,0,5.527427,0.001,0.09231333,0,6.289,0.035,5.473239,0.006,0.09103333,0,7.348,0.016,7.615586,0.001,0.1393867,0,8.44,0.015,8.55836,0.001,0.1593,0,5.604,0.032,5.193686,0.001,0.08441333,0,7.147,0.018,6.733113,0.001,0.12,0,7.655,0.02,5.702613,0.001,0.09642666,0,6.136,0.035,0,0,NaN,NaN,0,0,5.854547,0.001,0.09997333,0,8.58,0.029,0,0,0,0,3.416,0,0,0,4.666666e-05,0,1,2e-04,0,5.999999e-05,0,1
2017-11-01 22:30:00,148,12.87,4.72,47,1.381,1.89,0.274,15,0,0,0,0,0,0,0,5.004,0.073,63.06,0.285,6.133,0.029,2.601,0.05,2.674,0.052,0,5.528273,0.001,0.09233332,0,6.199,0.027,5.471926,0.004,0.09099999,0,7.277,0.034,7.6157,0.001,0.1394,0,8.42,0.017,8.558459,0.001,0.1593133,0,5.517,0.037,5.193606,0.001,0.08441333,0,7.118,0.014,6.733253,0.001,0.1199933,0,7.647,0.024,5.69564,0.013,0.09626666,0,6.046,0.04,0,0,NaN,NaN,0,0,5.854026,0.001,0.09995999,0,8.56,0.02,0,0,0,0,3.416,0,4.666666e-05,0,5.333333e-05,0,1,0.00012,0,0.00014,0,1
2017-11-01 22:45:00,149,12.86,4.619,43,1.475,2.01,0.236,15,0,0,0,0,0,0,0,4.767,0.053,64.23,0.345,5.897,0.051,2.551,0.069,2.626,0.071,0,5.527586,0.001,0.09232,0,6.114,0.025,5.470807,0.004,0.09099332,0,7.205,0.024,7.615426,0.001,0.1393933,0,8.39,0.025,8.559406,0.001,0.15932,0,5.433,0.038,5.193986,0.001,0.08441333,0,7.087,0.017,6.73316,0.001,0.1199933,0,7.643,0.016,5.68694,0.014,0.09605333,0,5.948,0.039,0,0,NaN,NaN,0,0,5.854667,0.001,0.09998,0,8.53,0.02,0,0,0,0,3.416,0,2e-05,0,2.666667e-05,0,1,0.0002066667,0,2.666667e-05,0,1
2017-11-01 23:00:00,150,12.86,4.517,46,1.171,1.46,0.223,15,0,0,0,0,0,0,0,4.812,0.058,63.78,0.353,5.927,0.018,2.466,0.079,2.537,0.082,0,5.528387,0.001,0.09235333,0,6.056,0.028,5.470366,0.005,0.09096666,0,7.14,0.029,7.615873,0.001,0.1394,0,8.37,0.017,8.559266,0.001,0.15932,0,5.354,0.038,5.1942,0.001,0.08442666,0,7.05,0.021,6.73346,0.001,0.12,0,7.652,0.02,5.676773,0.008,0.09582666,0,5.865,0.025,0,0,NaN,NaN,0,0,5.852573,0.008,0.09992,0,8.51,0.032,0,0,0,0,3.416,0,0,0,2.666667e-05,0,1,0.00026,0,8.666667e-05,0,1
2017-11-01 23:15:00,151,12.85,4.414,45,1.291,2.05,0.458,15,0,0,0,0,0,0,0,4.73,0.065,64.08,0.648,5.816,0.044,2.5,0.095,2.575,0.098,0,5.528333,0.001,0.09232666,0,5.978,0.026,5.469253,0.004,0.09094666,0,7.072,0.03,7.615666,0.001,0.1393867,0,8.34,0.017,8.55984,0.001,0.1593467,0,5.288,0.029,5.194487,0.001,0.08443999,0,7.014,0.018,6.733506,0.001,0.12,0,7.645,0.03,5.673653,0.001,0.09576,0,5.789,0.03,0,0,NaN,NaN,0,0,5.852873,0.008,0.09993999,0,8.48,0.026,0,0,0,0,3.416,0,0,0,3.333333e-05,0,1,0.0002533333,0,7.333332e-05,0,1
2017-11-01 23:30:00,152,12.85,4.325,48,1.162,1.76,0.37,15,0,0,0,0,0,0,0,4.424,0.092,65.26,0.351,5.688,0.061,2.355,0.099,2.427,0.102,0,5.52866,0.001,0.09235333,0,5.91,0.024,5.469286,0.005,0.09096666,0,7.007,0.03,7.615593,0.001,0.1393867,0,8.32,0.023,8.559973,0.001,0.15934,0,5.215,0.033,5.194967,0.001,0.08445333,0,6.998,0.019,6.733093,0.001,0.1199933,0,7.645,0.015,5.674314,0.002,0.09576666,0,5.712,0.031,0,0,NaN,NaN,0,0,5.838846,0.015,0.09962666,0,8.44,0.025,0,0,0,0,3.416,0,1.333333e-05,0,5.999999e-05,0,1,0.0001533333,0,9.999999e-05,0,1
2017-11-01 23:45:00,153,12.84,4.205,44,1.353,1.89,0.24,15,0,0,0,0,0,0,0,4.244,0.062,66.06,0.314,5.499,0.062,2.488,0.656,2.567,0.675,0,5.52898,0.001,0.09235333,0,5.844,0.032,5.467093,0.004,0.09089999,0,6.947,0.029,7.615966,0.001,0.1393867,0,8.3,0.02,8.559999,0.001,0.1593467,0,5.14,0.023,5.194653,0.001,0.08444666,0,6.967,0.017,6.733546,0.001,0.12,0,7.629,0.025,5.675613,0.001,0.09581333,0,5.636,0.039,0,0,NaN,NaN,0,0,5.827486,0.008,0.09933999,0,8.44,0.023,0,0,0,0,3.416,0,2.666667e-05,0,5.333333e-05,0,1,0.0001666667,0,1e-04,0,1
2017-11-02 00:00:00,154,12.83,4.114,38,1.529,2.32,0.651,15,0,0,0,0,0,0,0,4.559,0.125,64.79,0.78,5.663,0.12,2.523,0.144,2.602,0.15,0,5.529326,0.001,0.09238,0,5.773,0.025,5.468593,0.004,0.09093999,0,6.895,0.025,7.615533,0.001,0.1394,0,8.28,0.021,8.558766,0.008,0.1593333,0,5.067,0.03,5.194819,0.001,0.08444666,0,6.931,0.015,6.7335,0.001,0.12,0,7.637,0.018,5.675046,0.001,0.0958,0,5.561,0.025,0,0,NaN,NaN,0,0,5.825093,0.001,0.09928666,0,8.4,0.02,0,0,0,0,3.416,0,3.333333e-05,0,4e-05,0,1,0.0001733333,0,4.666666e-05,0,1
2017-11-02 00:15:00,155,12.82,4.064,26,1.226,1.97,0.316,15,0,0,0,0,0,0,0,4.394,0.08,65.59,0.511,5.567,0.113,2.142,0.061,2.209,0.062,0,5.529287,0.001,0.09237333,0,5.709,0.021,5.4674,0.006,0.09089334,0,6.824,0.022,7.615786,0.001,0.1394,0,8.25,0.011,8.52944,0.008,0.15872,0,4.999,0.025,5.194967,0.001,0.08445333,0,6.904,0.016,6.733913,0.001,0.1200067,0,7.633,0.022,5.675606,0.001,0.0958,0,5.497,0.023,0,0,NaN,NaN,0,0,5.825586,0.001,0.09927999,0,8.38,0.013,0,0,0,0,3.416,0,0,0,2.666667e-05,0,1,0.0002666666,0,8.666667e-05,0,1
2017-11-02 00:30:00,156,12.81,3.971,43,1.691,2.18,0.338,15,0,0,0,0,0,0,0,4.25,0.103,66,0.461,5.43,0.047,2.27,0.078,2.345,0.081,0,5.5293,0.001,0.09237333,0,5.651,0.02,5.4666,0.004,0.09088667,0,6.785,0.029,7.61572,0.001,0.1394,0,8.22,0.015,8.527393,0.001,0.1586867,0,4.936,0.037,5.195053,0.001,0.08447333,0,6.865,0.024,6.7338,0.001,0.12,0,7.611,0.025,5.675673,0.001,0.09580667,0,5.427,0.023,0,0,NaN,NaN,0,0,5.825926,0.001,0.0993,0,8.35,0.019,0,0,0,0,3.416,0,2e-05,0,3.333333e-05,0,1,1e-04,0,0.00016,0,1
2017-11-02 00:45:00,157,12.81,3.938,44,1.878,2.21,0.251,15,0,0,0,0,0,0,0,4.255,0.067,66.48,0.405,5.433,0.027,2.36,0.061,2.439,0.063,0,5.529607,0.001,0.09238666,0,5.589,0.025,5.467279,0.005,0.09091333,0,6.723,0.029,7.616106,0.001,0.1394,0,8.21,0.016,8.527427,0.001,0.1586867,0,4.882,0.031,5.194613,0.001,0.08443332,0,6.843,0.017,6.733487,0.001,0.1199933,0,7.623,0.018,5.675799,0.002,0.0958,0,5.36,0.029,0,0,NaN,NaN,0,0,5.825507,0.001,0.0993,0,8.33,0.019,0,0,0,0,3.416,0,1.333333e-05,0,2e-05,0,1,0.0002133333,0,0.0001066667,0,1
2017-11-02 01:00:00,158,12.81,3.922,44,1.611,2.23,0.526,15,0,0,0,0,0,0,0,4.141,0.125,67.06,0.706,5.344,0.085,2.189,0.057,2.263,0.059,0,5.529373,0.001,0.09237333,0,5.547,0.022,5.466373,0.005,0.09089332,0,6.665,0.03,7.615886,0.001,0.1394,0,8.18,0.02,8.527906,0.001,0.1586933,0,4.807,0.031,5.195086,0.001,0.08445333,0,6.816,0.018,6.73354,0.001,0.12,0,7.611,0.018,5.675887,0.001,0.0958,0,5.318,0.023,0,0,NaN,NaN,0,0,5.8252,0.001,0.09927999,0,8.29,0.019,0,0,0,0,3.417,0,0,0,0,0,1,0.00022,0,6.666666e-05,0,1
2017-11-02 01:15:00,159,12.81,3.868,43,1.641,2.03,0.283,15,0,0,0,0,0,0,0,4.21,0.063,66.98,0.227,5.269,0.018,2.212,0.042,2.288,0.044,0,5.530159,0.001,0.09238666,0,5.498,0.028,5.463333,0.003,0.09081999,0,6.619,0.031,7.61586,0.001,0.1394,0,8.16,0.019,8.528266,0.001,0.1587,0,4.759,0.037,5.186366,0.012,0.08424666,0,6.78,0.019,6.733427,0.001,0.12,0,7.601,0.027,5.675947,0.002,0.09580667,0,5.257,0.021,0,0,NaN,NaN,0,0,5.82492,0.001,0.09928666,0,8.27,0.028,0,0,0,0,3.417,0,2.666667e-05,0,5.333333e-05,0,1,0.0001666667,0,0.0001133333,0,1
2017-11-02 01:30:00,160,12.81,3.813,44,1.529,1.74,0.208,15,0,0,0,0,0,0,0,4.125,0.033,67.55,0.182,5.148,0.046,2.11,0.052,2.185,0.054,0,5.529986,0.001,0.09239332,0,5.441,0.027,5.462953,0.005,0.0908,0,6.575,0.029,7.61612,0.001,0.1394,0,8.14,0.018,8.528733,0.001,0.1587,0,4.702,0.026,5.172593,0.01,0.08391999,0,6.754,0.013,6.7336,0.001,0.1200067,0,7.592,0.022,5.676713,0.002,0.09581999,0,5.209,0.029,0,0,NaN,NaN,0,0,5.825953,0.001,0.0993,0,8.24,0.019,0,0,0,0,3.417,0,2e-05,0,2e-05,0,1,0.0001466667,0,5.999999e-05,0,1
2017-11-02 01:45:00,161,12.81,3.733,50,1.584,1.83,0.2,15,0,0,0,0,0,0,0,4.135,0.058,67.68,0.281,5.094,0.024,2.203,0.1,2.283,0.104,0,5.530167,0.001,0.09238666,0,5.405,0.019,5.462513,0.004,0.09078667,0,6.53,0.028,7.616066,0.001,0.1394,0,8.11,0.016,8.5287,0.001,0.1587,0,4.647,0.027,5.16892,0.001,0.08382,0,6.73,0.018,6.73386,0.001,0.12,0,7.582,0.024,5.674467,0.007,0.09576,0,5.142,0.032,0,0,NaN,NaN,0,0,5.826173,0.001,0.0993,0,8.21,0.021,0,0,0,0,3.417,0,0,0,3.333333e-05,0,1,0.00012,0,0.0001466666,0,1
2017-11-02 02:00:00,162,12.8,3.68,48,0.982,1.46,0.328,15,0,0,0,0,0,0,0,4.298,0.106,67.16,0.495,5.133,0.024,2.094,0.141,2.168,0.147,0,5.53008,0.001,0.09239332,0,5.361,0.02,5.464567,0.005,0.09085999,0,6.496,0.023,7.616206,0.001,0.1394,0,8.09,0.021,8.528987,0.001,0.1587067,0,4.599,0.028,5.1687,0.001,0.08382,0,6.704,0.019,6.7335,0.001,0.12,0,7.575,0.033,5.676413,0.002,0.09581999,0,5.091,0.024,0,0,NaN,NaN,0,0,5.82606,0.001,0.0993,0,8.19,0.022,0,0,0,0,3.417,0,2e-05,0,2.666667e-05,0,1,0.0001533333,0,0.0001133333,0,1
2017-11-02 02:15:00,163,12.8,3.633,56,1.235,1.85,0.4,15,0,0,0,0,0,0,0,4.273,0.084,67.31,0.489,5.21,0.032,2.205,0.115,2.282,0.119,0,5.530993,0.001,0.09240666,0,5.327,0.027,5.46266,0.003,0.09079333,0,6.444,0.022,7.616526,0.001,0.1394,0,8.06,0.016,8.52944,0.001,0.1587067,0,4.55,0.02,5.16878,0.001,0.08382,0,6.682,0.018,6.733847,0.001,0.1199933,0,7.576,0.018,5.657053,0.013,0.09535334,0,5.027,0.024,0,0,NaN,NaN,0,0,5.826,0.001,0.0993,0,8.15,0.017,0,0,0,0,3.417,0,2.666667e-05,0,5.333333e-05,0,1,0.0002133333,0,0.0001066667,0,1
